id,image_path,mask_path,image_name,mask_name,source,mask_ratio,height,width
118,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_118.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_118.png,train_118.jpg,mask_118.png,ara,0.02795850283530572,4160,3120
119,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_119.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_119.png,train_119.jpg,mask_119.png,ara,0.03870146079881657,4160,3120
120,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_120.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_120.png,train_120.jpg,mask_120.png,ara,0.21737179487179487,338,600
121,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_121.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_121.png,train_121.jpg,mask_121.png,ara,0.0005338541666666666,360,640
122,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_122.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_122.png,train_122.jpg,mask_122.png,ara,0.17098684210526316,532,800
123,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_123.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_123.png,train_123.jpg,mask_123.png,ara,0.15757326007326009,468,700
124,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_124.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_124.png,train_124.jpg,mask_124.png,ara,0.3257833333333333,600,800
125,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_125.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_125.png,train_125.jpg,mask_125.png,ara,0.035066609368285345,468,895
126,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_126.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_126.png,train_126.jpg,mask_126.png,ara,0.08178645678645678,259,416
127,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_127.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_127.png,train_127.jpg,mask_127.png,ara,0.004678819444444445,360,640
128,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_128.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_128.png,train_128.jpg,mask_128.png,ara,0.0015686042848141147,2760,3680
129,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_129.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_129.png,train_129.jpg,mask_129.png,ara,0.10169997486173957,153,416
130,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_130.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_130.png,train_130.jpg,mask_130.png,ara,0.052389937106918236,212,300
131,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_131.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_131.png,train_131.jpg,mask_131.png,ara,0.27465775,4000,3000
132,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_132.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_132.png,train_132.jpg,mask_132.png,ara,0.1925039598151352,3264,2448
133,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_133.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_133.png,train_133.jpg,mask_133.png,ara,0.07260155574762317,169,356
134,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_134.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_134.png,train_134.jpg,mask_134.png,ara,0.00039274180844360427,2760,3680
135,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_135.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_135.png,train_135.jpg,mask_135.png,ara,0.002308502678008822,2760,3680
136,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_136.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_136.png,train_136.jpg,mask_136.png,ara,0.08220679012345679,720,720
137,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_137.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_137.png,train_137.jpg,mask_137.png,ara,0.0005859375,360,640
138,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_138.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_138.png,train_138.jpg,mask_138.png,ara,0.11346836419753087,720,720
139,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_139.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_139.png,train_139.jpg,mask_139.png,ara,0.17554479418886199,350,590
140,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_140.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_140.png,train_140.jpg,mask_140.png,ara,0.19442389875082183,234,416
141,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_141.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_141.png,train_141.jpg,mask_141.png,ara,0.05511035146216855,401,534
142,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_142.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_142.png,train_142.jpg,mask_142.png,ara,0.17701900870492093,433,650
143,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_143.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_143.png,train_143.jpg,mask_143.png,ara,0.027744270833333334,1600,2400
144,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_144.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_144.png,train_144.jpg,mask_144.png,ara,0.04841828014234078,401,534
145,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_145.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_145.png,train_145.jpg,mask_145.png,ara,0.0346141975308642,720,720
146,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_146.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_146.png,train_146.jpg,mask_146.png,ara,0.05100167961045365,4160,3120
147,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_147.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_147.png,train_147.jpg,mask_147.png,ara,0.13581223958333333,1600,2400
148,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_148.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_148.png,train_148.jpg,mask_148.png,ara,0.19234878369493755,234,416
149,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_149.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_149.png,train_149.jpg,mask_149.png,ara,0.18960555555555555,600,1200
150,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_150.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_150.png,train_150.jpg,mask_150.png,ara,0.3769652979814643,433,770
151,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_151.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_151.png,train_151.jpg,mask_151.png,ara,0.017316583333333333,4000,3000
152,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_152.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_152.png,train_152.jpg,mask_152.png,ara,0.040414737654320985,720,720
153,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_153.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_153.png,train_153.jpg,mask_153.png,ara,0.003457585066162571,2760,3680
154,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_154.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_154.png,train_154.jpg,mask_154.png,ara,0.06628472222222222,720,720
155,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_155.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_155.png,train_155.jpg,mask_155.png,ara,0.04096064814814815,720,720
156,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_156.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_156.png,train_156.jpg,mask_156.png,ara,0.17668386491557223,533,800
157,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_157.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_157.png,train_157.jpg,mask_157.png,ara,0.026608833333333335,4000,3000
158,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_158.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_158.png,train_158.jpg,mask_158.png,ara,0.16349285893259835,307,416
159,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_159.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_159.png,train_159.jpg,mask_159.png,ara,0.0017100694444444444,360,640
160,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_160.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_160.png,train_160.jpg,mask_160.png,ara,0.0018663194444444445,360,640
161,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_161.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_161.png,train_161.jpg,mask_161.png,ara,0.08865885416666666,360,640
162,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_162.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_162.png,train_162.jpg,mask_162.png,ara,0.0665721450617284,720,720
163,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_163.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_163.png,train_163.jpg,mask_163.png,ara,0.07109848484848486,440,300
164,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_164.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_164.png,train_164.jpg,mask_164.png,ara,0.10447987851176917,439,780
165,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_165.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_165.png,train_165.jpg,mask_165.png,ara,0.13610649528371047,1036,1580
166,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_166.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_166.png,train_166.jpg,mask_166.png,ara,0.05248129804172767,683,1024
167,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_167.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_167.png,train_167.jpg,mask_167.png,ara,0.07239308525409609,277,416
168,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_168.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_168.png,train_168.jpg,mask_168.png,ara,0.10333333333333333,600,800
169,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_169.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_169.png,train_169.jpg,mask_169.png,ara,0.04728560188827695,410,620
170,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_170.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_170.png,train_170.jpg,mask_170.png,ara,0.054878223349215764,395,619
171,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_171.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_171.png,train_171.jpg,mask_171.png,ara,0.05084288708086785,312,416
172,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_172.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_172.png,train_172.jpg,mask_172.png,ara,0.12428246733234714,4160,3120
173,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_173.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_173.png,train_173.jpg,mask_173.png,ara,0.1281346450617284,720,720
174,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_174.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_174.png,train_174.jpg,mask_174.png,ara,0.2432507396449704,234,416
175,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_175.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_175.png,train_175.jpg,mask_175.png,ara,0.059457900807381774,170,204
176,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_176.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_176.png,train_176.jpg,mask_176.png,ara,0.06301649305555555,360,640
177,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_177.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_177.png,train_177.jpg,mask_177.png,ara,0.0859423828125,960,1280
178,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_178.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_178.png,train_178.jpg,mask_178.png,ara,0.006213177378701954,2760,3680
179,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_179.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_179.png,train_179.jpg,mask_179.png,ara,0.11079166666666666,400,300
180,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_180.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_180.png,train_180.jpg,mask_180.png,ara,0.08819495808678501,312,416
181,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_181.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_181.png,train_181.jpg,mask_181.png,ara,0.04307404667981591,234,416
182,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_182.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_182.png,train_182.jpg,mask_182.png,ara,0.23332478118836292,4160,3120
183,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_183.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_183.png,train_183.jpg,mask_183.png,ara,0.016246833333333332,4000,3000
184,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_184.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_184.png,train_184.jpg,mask_184.png,ara,0.12346934582511505,234,416
185,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_185.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_185.png,train_185.jpg,mask_185.png,ara,0.01860595703125,640,640
186,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_186.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_186.png,train_186.jpg,mask_186.png,ara,0.13832916666666667,600,800
187,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_187.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_187.png,train_187.jpg,mask_187.png,ara,0.13102732923234653,408,612
188,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_188.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_188.png,train_188.jpg,mask_188.png,ara,0.09049926035502959,4160,3120
189,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_189.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_189.png,train_189.jpg,mask_189.png,ara,0.013092192142621327,233,416
190,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_190.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_190.png,train_190.jpg,mask_190.png,ara,0.07614389920424403,145,416
191,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_191.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_191.png,train_191.jpg,mask_191.png,ara,0.054050751879699245,266,400
192,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_192.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_192.png,train_192.jpg,mask_192.png,ara,0.035137414965986394,525,700
193,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_193.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_193.png,train_193.jpg,mask_193.png,ara,0.06952291666666667,600,800
194,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_194.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_194.png,train_194.jpg,mask_194.png,ara,0.34546296296296297,600,450
195,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_195.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_195.png,train_195.jpg,mask_195.png,ara,0.07028681788297172,234,416
196,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_196.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_196.png,train_196.jpg,mask_196.png,ara,0.04143325617283951,720,720
197,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_197.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_197.png,train_197.jpg,mask_197.png,ara,0.2688888888888889,168,300
198,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_198.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_198.png,train_198.jpg,mask_198.png,ara,0.21758449883449885,231,416
199,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_199.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_199.png,train_199.jpg,mask_199.png,ara,0.278516384337684,277,416
200,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_200.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_200.png,train_200.jpg,mask_200.png,ara,0.14326512163050625,234,416
201,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_201.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_201.png,train_201.jpg,mask_201.png,ara,0.21505578231292516,525,700
202,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_202.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_202.png,train_202.jpg,mask_202.png,ara,0.09472640840729783,4160,3120
203,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_203.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_203.png,train_203.jpg,mask_203.png,ara,0.3041324997970285,218,339
204,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_204.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_204.png,train_204.jpg,mask_204.png,ara,0.043165218195266274,208,416
205,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_205.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_205.png,train_205.jpg,mask_205.png,ara,0.040465668145956604,4160,3120
206,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_206.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_206.png,train_206.jpg,mask_206.png,ara,0.0035113421550094517,2760,3680
207,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_207.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_207.png,train_207.jpg,mask_207.png,ara,0.25519537410198,439,780
208,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_208.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_208.png,train_208.jpg,mask_208.png,ara,0.12446581196581197,234,416
209,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_209.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_209.png,train_209.jpg,mask_209.png,ara,0.07424453742445375,478,720
210,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_210.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_210.png,train_210.jpg,mask_210.png,ara,0.23772394806048652,234,416
211,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_211.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_211.png,train_211.jpg,mask_211.png,ara,0.052837078651685396,267,400
212,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_212.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_212.png,train_212.jpg,mask_212.png,ara,0.034284336419753085,720,720
213,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_213.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_213.png,train_213.jpg,mask_213.png,ara,0.0409375,720,720
214,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_214.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_214.png,train_214.jpg,mask_214.png,ara,0.11490276476101219,1067,1600
215,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_215.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_215.png,train_215.jpg,mask_215.png,ara,0.19417876872694997,404,647
216,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_216.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_216.png,train_216.jpg,mask_216.png,ara,0.20231890868184602,459,612
217,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_217.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_217.png,train_217.jpg,mask_217.png,ara,0.13885031935573452,277,416
218,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_218.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_218.png,train_218.jpg,mask_218.png,ara,0.18148869024734077,408,612
219,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_219.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_219.png,train_219.jpg,mask_219.png,ara,0.04812422953648915,4160,3120
220,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_220.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_220.png,train_220.jpg,mask_220.png,ara,0.178017094017094,195,300
221,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_221.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_221.png,train_221.jpg,mask_221.png,ara,0.3547008547008547,234,416
222,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_222.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_222.png,train_222.jpg,mask_222.png,ara,0.05052487649964714,218,416
223,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_223.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_223.png,train_223.jpg,mask_223.png,ara,0.04276234567901235,720,720
224,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_224.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_224.png,train_224.jpg,mask_224.png,ara,0.06556327160493827,720,720
225,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_225.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_225.png,train_225.jpg,mask_225.png,ara,0.05423654015887026,412,550
226,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_226.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_226.png,train_226.jpg,mask_226.png,ara,0.36883958333333333,600,800
227,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_227.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_227.png,train_227.jpg,mask_227.png,ara,0.0736304012345679,720,720
228,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_228.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_228.png,train_228.jpg,mask_228.png,ara,0.09707840236686391,234,416
229,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_229.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_229.png,train_229.jpg,mask_229.png,ara,0.14046296296296296,720,720
230,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_230.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_230.png,train_230.jpg,mask_230.png,ara,0.1443527204502814,533,400
231,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_231.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_231.png,train_231.jpg,mask_231.png,ara,0.006276090894770006,2760,3680
232,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_232.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_232.png,train_232.jpg,mask_232.png,ara,0.17357336956521738,276,416
233,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/images/train_233.jpg,/kaggle/input/competitions/data-science-ara-7-0/dataset/dataset/train/mask/mask_233.png,train_233.jpg,mask_233.png,ara,0.028950617283950618,720,720
